"height","reproductive_tiller_ct","florets_per_spikelet","emergence_percent","stem_diameter","yield_per_plant","floret_site_utilization","spikelet_density","yield_per_spike","thousand_grain_weight","spikelets_per_spike","merge_col","flag_leaf_area","anthesis_score"
"130","45","9.666666667","0.575","3.25",NA,"0.368534483","0.6","0.625625","8.057",24,"WGN26C07_TLI_2017_1",38.4,6
"105","94","7","1.168421053","2.81",NA,"0.535403727","0.726315789","0.6185322","7.577",23,"WGN26C08_TLI_2017_1",39.2,7
"120","77","7","1.128205128","2.9",NA,"0.459349593","0.700854701","0.717690556","8.656",27.3333333333333,"WGN26C09_TLI_2017_1",54,7
"120","94","9","0.850393701","3.44",NA,"0.474561404","0.598425197","0.777216","8.645",25.3333333333333,"WGN26C10_TLI_2017_1",39,7
"110","43","7.333333333","0.522821577","2.863333333",NA,"0.506060606","0.497925311","0.607553333","9.026",20,"WGN26C11_TLI_2017_1",50.4,6
"125","66","8.666666667","0.792","3.653333333",NA,"0.466289593","0.68","0.850042","8.26",28.3333333333333,"WGN26C12_TLI_2017_1",44.8,6
"125","123","8","0.838983051","3.083333333",NA,"0.363567073","0.694915254","0.5726192","7.333",27.3333333333333,"WGN26C13_TLI_2017_1",41.6,6
"80","54","8","0.386138614","2.98",NA,"0.290625","0.712871287","0.345912","6.375",24,"WGN26C14_TLI_2017_1",64,5
"115","71","8","0.634361233","3.346666667",NA,"0.178551136","0.704845815","0.186177273","4.929",26.6666666666667,"WGN26C15_TLI_2017_1",48,6
"120","102","9.333333333","0.81147541","2.903333333",NA,"0.311884236","0.713114754","0.617969583","7.538",29,"WGN26C16_TLI_2017_1",51,7
"130","136","9.333333333","0.86381323","3.2",NA,"0.290663265","0.544747082","0.4751125","8.313",23.3333333333333,"WGN26C19_TLI_2017_1",44.2,6
"105","43","7.666666667","0.850746269","3.933333333",NA,"0.493150685","0.544776119","0.63612125","7.602",24.3333333333333,"WGN26C20_TLI_2017_1",47.6,7
"105","26","7","0.715025907","2.713333333",NA,"0.314285714","0.777202073","0.354536","7.621",25,"WGN26C21_TLI_2017_1",33.6,6
"110","59","8.333333333","0.623655914","3.12",NA,"0.368674699","0.594982079","0.60333","8.317",27.6666666666667,"WGN26C22_TLI_2017_1",49.4,6
"130","101","7.666666667","0.411290323","2.83",NA,"0.339916186","0.669354839","0.527971","7.589",27.6666666666667,"WGN26C24_TLI_2017_1",47.6,6
"100","72","7","0.675324675","3.1",NA,"0.484749035","0.640692641","0.534673","7.387",24.6666666666667,"WGN26C25_TLI_2017_1",53.2,6
"110","83","6.333333333","1.095890411","2.7",NA,"0.476177285","0.694063927","0.56277","8.427",25.3333333333333,"WGN26C28_TLI_2017_1",42,8
"125","69","8.666666667","0.4453125","3.533333333","19.23898","0.428698225","0.609375","0.711398","8.252",26,"WGN26C31_TLI_2017_1",56,6
"110","90","7","0.782608696","2.72",NA,"0.525396825","0.586956522","0.5550705","6.962",27,"WGN26C32_TLI_2017_1",46.8,6
"90","73","9.333333333","0.196721311","3.45",NA,"0.371298701","0.614754098","0.643381","7.208",25,"WGN26C34_TLI_2017_1",51,5
"100","69","9.666666667","0.555555556","3",NA,"0.30651341","0.583333333","0.437011111","8.288",21,"WGN26C36_TLI_2017_1",64,6
"100","77","8","0.5859375","3.68",NA,"0.282379518","0.6484375","0.4646275","7.818",27.6666666666667,"WGN26C37_TLI_2017_1",44.2,6
"95","27","8","0.41221374","2.753333333",NA,"0.438988095","0.641221374","0.685226667","8.268",28,"WGN26C39_TLI_2017_1",28.8,6
"105","54","6","0.911764706","2.526666667",NA,"0.599107143","0.68627451","0.58454625","7.985",23.3333333333333,"WGN26C40_TLI_2017_1",45.6,7
"125","87","7.666666667","0.769911504","2.9",NA,"0.406692721","0.787610619","0.730957","8.598",29.6666666666667,"WGN26C41_TLI_2017_1",35.2,5
"105","36","9","0.75974026","3.786666667",NA,"0.486507937","0.545454545","0.929648","8.787",28,"WGN26C45_TLI_2017_1",54,8
"115","78","7","0.7","3.04",NA,"0.43481655","0.508333333","0.468880556","8.659",20.3333333333333,"WGN26C46_TLI_2017_1",47.6,6
"100","46","9","0.6328125","3.373333333",NA,"0.465151515","0.6875","0.89635","7.862",29.3333333333333,"WGN26C47_TLI_2017_1",50.4,6
"105","73","7.333333333","0.810810811","3.06",NA,"0.425757576","0.72972973","0.601216","7.883",27,"WGN26C48_TLI_2017_1",30,6
"110","56","8","0.756302521","3.273333333",NA,"0.444969512","0.68907563","0.716352","9.696",27.3333333333333,"WGN26C49_TLI_2017_1",36.4,6
"115","81","8","0.890829694","3.176666667",NA,"0.364423077","0.681222707","0.6022675","8.973",26,"WGN26C50_TLI_2017_1",46.8,6
"100","31","10","0.558704453","3.776666667",NA,"0.224315068","0.591093117","0.32629375","6.205",24.3333333333333,"WGN26C51_TLI_2017_1",44,6
"85","75","8.666666667","0.626865672","3.473333333",NA,"0.212757974","0.815920398","0.332722","8.188",27.3333333333333,"WGN26C52_TLI_2017_1",47.6,6
"130","116","8.666666667","0.684410646","2.98",NA,"0.427320955","0.661596958","0.761816","8.04",29,"WGN26C55_TLI_2017_1",44.2,6
"145","99","8.333333333","0.666666667","3.6",NA,"0.345873418","0.548611111","0.644072","9.411",26.3333333333333,"WGN26C56_TLI_2017_1",60.8,7
"105","139","7","0.436893204","2.646666667",NA,"0.408673469","0.815533981","0.571497","7.79",28,"WGN26C57_TLI_2017_1",28.8,6
"120","95","8","0.455172414","3.286666667",NA,"0.420886076","0.544827586","0.748998667","9.359",26.3333333333333,"WGN26C60_TLI_2017_1",60.8,6
"115","90","8.666666667","0.870967742","3.026666667",NA,"0.446449704","0.629032258","0.637414","6.466",26,"WGN26C62_TLI_2017_1",68,6
"140","156","8.666666667","1.038961039","2.966666667",NA,"0.461972238","0.658008658","0.744097143","8.559",25.3333333333333,"WGN26C63_TLI_2017_1",80,9
"95","96","9","0.857142857","3.076666667",NA,NA,"0.731092437",NA,"6.556",29,"WGN26C64_TLI_2017_1",33.6,6
"100","36","7","0.048","2.813333333",NA,"0.50994575","0.632","0.635694091","7.452",26.3333333333333,"WGN26C65_TLI_2017_1",36.4,5
"70","67","7.666666667","0.725581395","2.773333333",NA,"0.188944099","0.651162791","0.1673325","6.08",23.3333333333333,"WGN26D01_TLI_2017_1",47.6,6
"120","103","7.666666667","0.60483871","3.066666667",NA,"0.243203082","0.637096774","0.3810965","9.291",26.3333333333333,"WGN26D02_TLI_2017_1",41.6,6
"105","81","8.666666667","0.707162285","2.873333333",NA,"0.388721414","0.670897552","0.6063","8.167",24.6666666666667,"WGN26D03_TLI_2017_1",28,6
"85","0","9.333333333","0.454545455","2.95",NA,"0.386759582","0.621212121","0.4856175","7.167",20.5,"WGN26D04_TLI_2017_1",40.8,6
"110","75","8.666666667","0.777777778","3.07",NA,"0.168171909","0.703703704","0.320276538","9.679",25.3333333333333,"WGN26D05_TLI_2017_1",27,6
"105","55","9","0.719008264","4.263333333",NA,"0.467532468","0.636363636","0.859711","8.2",25.6666666666667,"WGN26D06_TLI_2017_1",39.6,6
"120","73","8","1.023041475","2.68",NA,"0.178125","0.552995392","0.226916","9.32",20,"WGN26D07_TLI_2017_1",35.2,5
"115","97","9","0.962264151","3.256666667",NA,"0.36056338","0.669811321","0.5503355","8.095",23.6666666666667,"WGN26D09_TLI_2017_1",48,8
"110","13","7.333333333","0.267857143","2.943333333","3.65638","0.53985056","0.651785714","0.73346","8",24.3333333333333,"WGN26D10_TLI_2017_1",30.8,6
"105","79","9.666666667","0.757281553","3.446666667",NA,"0.386737401","0.757281553","0.620802","7.646",26,"WGN26D11_TLI_2017_1",44.2,6
"95","82","8.333333333","0.702702703","3.723333333",NA,"0.398432432","0.666666667","0.60144","14.024",24.6666666666667,"WGN26D12_TLI_2017_1",53.2,6
"110","51","8.333333333","0.527777778","2.683333333",NA,"0.288615385","0.601851852","0.444044444","10.516",21.6666666666667,"WGN26D13_TLI_2017_1",39,6
"135","110","8.666666667","0.733333333","3.7",NA,"0.343688363","0.577777778","0.635026667","9.102",26,"WGN26D14_TLI_2017_1",57.6,6
"110","47","8.333333333","0.646464646","3.746666667",NA,"0.4155","0.538720539","0.695099583","8.582",26.6666666666667,"WGN26D15_TLI_2017_1",45.6,6
"110","32","7.666666667","0.43902439","3.4",NA,"0.182432432","0.601626016","0.206028","7.36",24.6666666666667,"WGN26D16_TLI_2017_1",47.6,6
"130","100","8","0.807692308","3.093333333",NA,"0.33125","0.553846154","0.5497285","9.613",24,"WGN26D19_TLI_2017_1",39,6
"100","46","7","0.185840708","3.066666667",NA,"0.430059524","0.566371681","0.552093333","10.233",21.3333333333333,"WGN26D20_TLI_2017_1",33,6
"110","84","7.666666667","1.018867925","3.696666667",NA,"0.385730212","0.735849057","0.66285","9.681",26,"WGN26D21_TLI_2017_1",61.6,8
"110","114","11","1.223529412","3.26",NA,"0.413513514","0.580392157","0.7606575","7.689",24.6666666666667,"WGN26D22_TLI_2017_1",54.4,8
"135","86","8.333333333","0.555555556","3.12",NA,"0.435","0.622222222","0.8741875","8.888",28,"WGN26D23_TLI_2017_1",39,6
"100","24","7.333333333","0.283464567","2.903333333",NA,"0.370265152","0.566929134","0.521635833","10.098",24,"WGN26D24_TLI_2017_1",44.8,6
"115","64","8","0.897435897","3.096666667",NA,"0.566977612","0.572649573","0.8311648","8.117",22.3333333333333,"WGN26D26_TLI_2017_1",51.2,6
"110","81","9","0.798283262","3.393333333",NA,"0.431233062","0.703862661","0.685153333","7.017",27.3333333333333,"WGN26D30_TLI_2017_1",48,7
"105","47","8","0.860465116","3.07",NA,"0.538111888","0.503875969","0.646434091","8.042",21.6666666666667,"WGN26D31_TLI_2017_1",54,6
"105","66","10","0.755905512","3.12",NA,"0.368522727","0.62992126","0.698695636","7.186",26.6666666666667,"WGN26D32_TLI_2017_1",57.6,6
"100","70","8.333333333","0.772727273","3.523333333",NA,"0.340888889","0.613636364","0.612264","8.817",27,"WGN26D35_TLI_2017_1",41.8,6
"110","47","9","0.403162055","3.496666667",NA,"0.363017934","0.608695652","0.671207143","9.14",25.6666666666667,"WGN26D37_TLI_2017_1",39,6
"95","54","9","0.69047619","4.013333333","4.75208","0.268939394","0.611111111","0.3910725","6.871",25.6666666666667,"WGN26D38_TLI_2017_1",39,6
"115","97","9","0.760273973","3.86",NA,"0.202409639","0.568493151","0.42661","10.115",27.6666666666667,"WGN26D39_TLI_2017_1",67.2,6
"110","73","8.666666667","0.656934307","3.05",NA,"0.4125","0.583941606","0.667027778","7.387",26.6666666666667,"WGN26D40_TLI_2017_1",38.4,6
"115","100","8.666666667","0.757894737","3.726666667",NA,"0.497647059","0.596491228","0.9297415","8.365",28.3333333333333,"WGN26D41_TLI_2017_1",61.2,6
"100","15","6.666666667","0","2.91",NA,"0.397894737","0.76","0.428348","7.694",25.3333333333333,"WGN26D43_TLI_2017_1",42,5
"100","39","7.666666667","0.401785714","2.7",NA,"0.522210866","0.705357143","0.642762857","6.767",26.3333333333333,"WGN26D44_TLI_2017_1",48,5
"110","79","8.333333333","0.683823529","3.883333333",NA,"0.362307692","0.573529412","0.5538203","8.717",26,"WGN26D45_TLI_2017_1",57,6
"100","73","9.333333333","0.743362832","3.393333333",NA,"0.173402256","0.672566372","0.254408","6.361",25.3333333333333,"WGN26D46_TLI_2017_1",46.8,7
"100","59","8.666666667","0.893617021","2.85",NA,"0.355384615","0.79787234","0.635979273","9.12",25,"WGN26D47_TLI_2017_1",44.2,6
"85","36","9","0.422535211","3.243333333",NA,"0.234615385","0.732394366","0.33659","7.646",26,"WGN26D49_TLI_2017_1",41.8,5
"95","32","11.66666667","0.889952153","2.846666667",NA,"0.396","0.574162679","0.6886432","7.755",20,"WGN26D50_TLI_2017_1",58.8,6
"100","53","7","0.853658537","3.146666667","10.62334","0.338164251","0.56097561","0.44226","9.203",23,"WGN26D54_TLI_2017_1",39.6,7
"95","46","9","0.796460177","2.713333333",NA,"0.255208333","0.566371681","0.302878333","8.172",21.3333333333333,"WGN26D55_TLI_2017_1",56,6
"50","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WGN26D57_TLI_2017_1",NA,NA
"105","88","8","0.736363636","3.123333333",NA,"0.474715909","0.8","0.873582","8.527",29.3333333333333,"WGN26D59_TLI_2017_1",41.6,6
"80","24","7.333333333","0.590163934","2.633333333",NA,"0.394736842","0.62295082","0.434718667","8.824",19,"WGN26D60_TLI_2017_1",36,6
"105","54","7.333333333","0.9","2.856666667",NA,"0.449431818","0.6","0.6357468","9.836",24,"WGN26D61_TLI_2017_1",36,7
"95","15","8","0.288461538","3.043333333","2.74316","0.3403125","0.769230769","0.509832","7.569",26.6666666666667,"WGN26D62_TLI_2017_1",39.2,5
"105","65","8","0.526829268","3.32","14.20328","0.385273973","0.712195122","0.537628","8.383",24.3333333333333,"WGN36C02_TLI_2017_1",41.6,6
"115","106","9.333333333","0.622222222","3.21",NA,"0.400840336","0.62962963","0.913274091","9.732",28.3333333333333,"WGN36C04_TLI_2017_1",68,6
"105","88","9","0.694029851","3.713333333","13.39611","0.222093023","0.641791045","0.456911","9.593",28.6666666666667,"WGN36C05_TLI_2017_1",44.8,6
"95","87","9","0.735849057","3.25","25.704825","0.352642276","0.773584906","0.553728125","6.759",27.3333333333333,"WGN36C06_TLI_2017_1",42,6
"125","94","9.333333333","0.84","3.163333333",NA,"0.361512605","0.68","0.70453","8.32",28.3333333333333,"WGN36C07_TLI_2017_1",44.2,9
"90","182","7.333333333","1.063291139","2.666666667",NA,"0.455938416","0.523206751","0.483039","8.181",20.6666666666667,"WGN36C08_TLI_2017_1",51,8
"105","117","8.333333333","0.781395349","3.136666667",NA,"0.447037975","0.734883721","0.676672","11.505",26.3333333333333,"WGN36C09_TLI_2017_1",51,7
"105","59","7.666666667","0.717948718","2.946666667",NA,"0.352682101","0.658119658","0.4910256","6.725",25.6666666666667,"WGN36C10_TLI_2017_1",54,6
"120","104","8.666666667","0.974358974","3.18",NA,"0.418857005","0.743589744","0.815608182","9",29,"WGN36C11_TLI_2017_1",64,6
"125","111","10","0.871794872","2.943333333",NA,"0.384146341","0.700854701","0.781111111","7.917",27.3333333333333,"WGN36C12_TLI_2017_1",48,6
"100","35","7.333333333","0.920792079","2.823333333",NA,"0.340909091","0.683168317","0.367367","7.464",23,"WGN36C13_TLI_2017_1",30,7
"115","76","7","0.958762887","2.183333333",NA,"0.27965368","0.567010309","0.240327111","7.319",18.3333333333333,"WGN36C15_TLI_2017_1",28.6,6
"120","142","8","0.984375","2.883333333",NA,"0.40787037","0.6328125","0.656656","8.592",27,"WGN36C16_TLI_2017_1",54.4,7
"120","51","9","0.618320611","3.473333333",NA,"0.343984962","0.580152672","0.651943571","9.526",25.3333333333333,"WGN36C18_TLI_2017_1",53.2,6
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WGN36C19_TLI_2017_1",NA,NA
"120","133","9.333333333","0.907563025","2.886666667",NA,"0.287189441","0.773109244","0.609839","7.674",30.6666666666667,"WGN36C20_TLI_2017_1",64.8,8
"115","80","9","0.946058091","3.446666667",NA,"0.169202899","0.763485477","0.377621","9.348",30.6666666666667,"WGN36C21_TLI_2017_1",54.4,8
"120","123","9","1.08","2.96",NA,"0.495402299","0.696","0.774739","6.487",29,"WGN36C22_TLI_2017_1",54,10
"115","96","8.333333333","0.76056338","2.803333333",NA,"0.234","0.788732394","0.37893","8.469",28,"WGN36C23_TLI_2017_1",48,6
"125","131","7.333333333","0.830357143","3.006666667",NA,"0.544514107","0.776785714","0.9388035","8.49",29,"WGN36C25_TLI_2017_1",47.6,7
"105","90","9","0.884792627","2.573333333",NA,"0.338688086","0.764976959","0.654302333","8.581",27.6666666666667,"WGN36C29_TLI_2017_1",45,10
"100","50","8.333333333","0.442396313","3.136666667",NA,"0.370615385","0.718894009","0.521982","7.43",26,"WGN36C31_TLI_2017_1",44.2,6
"95","54","6.666666667","0.08411215","2.77",NA,"0.408125","0.747663551","0.508590556","7.411",26.6666666666667,"WGN36C32_TLI_2017_1",54,6
"95","59","7.333333333","0.810810811","3.01","17.466775","0.338685771","0.621621622","0.460534375","8.765",23,"WGN36C35_TLI_2017_1",39,7
"115","119","8","0.284482759","2.626666667",NA,"0.313001605","0.767241379","0.501605","8.153",29.6666666666667,"WGN36C36_TLI_2017_1",39,6
"120","116","9.666666667","0.584070796","2.993333333",NA,"0.245820272","0.876106195","0.56910625","8.074",33,"WGN36C39_TLI_2017_1",57,6
"80","33","7.666666667","0.743119266","3.433333333",NA,"0.428120617","0.568807339","0.440989333","7.759",20.6666666666667,"WGN36C40_TLI_2017_1",53.2,6
"115","63","8.666666667","0.603015075","2.206666667",NA,"0.311538462","0.753768844","0.5096","8.746",25,"WGN36C43_TLI_2017_1",30,6
"125","103","7.666666667","0.669230769","3.193333333",NA,"0.404773783","0.792307692","0.711995909","7.4",34.3333333333333,"WGN36C45_TLI_2017_1",51,6
"115","67","9","0.642857143","3.03","17.10072","0.250666667","0.595238095","0.463372","9.909",25,"WGN36C47_TLI_2017_1",44.2,6
"95","76","10.66666667","0.830357143","2.836666667",NA,"0.244791667","0.723214286","0.4851696","7.746",27,"WGN36C49_TLI_2017_1",64.4,8
"95","163","6.666666667","0.581632653","2.69",NA,"0.3639375","0.816326531","0.351631","6.549",26.6666666666667,"WGN36C50_TLI_2017_1",44.2,6
"105","80","8.333333333","0.9","3.206666667",NA,"0.340137931","0.790909091","0.515965","7.446",29,"WGN36C53_TLI_2017_1",41.6,6
"95","63","8","0.6","3.413333333",NA,"0.101902174","0.575","0.132660417","8.603",23,"WGN36C54_TLI_2017_1",59.8,6
"110","76","7.666666667","1.00729927","3.633333333",NA,"0.434836957","0.583941606","0.702502","8.08",26.6666666666667,"WGN36C55_TLI_2017_1",42,8
"105","71","7.666666667","0.711864407","2.813333333",NA,"0.45420804","0.694915254","0.643631818","7.5",27.3333333333333,"WGN36C56_TLI_2017_1",39.2,6
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WGN36C57_TLI_2017_1",NA,NA
"125","85","9.666666667","0.936","3.626666667","28.520672","0.338756678","0.568","0.6853472","9.667",23.6666666666667,"WGN36C60_TLI_2017_1",63,6
"90","37","10","0.731707317","4.04",NA,NA,"0.674796748",NA,NA,27.6666666666667,"WGN36C61_TLI_2017_1",61.6,7
"120","72","8.666666667","1.08","2.916666667",NA,"0.513742964","0.656","0.852124","7.83",27.3333333333333,"WGN36C62_TLI_2017_1",31.2,10
"115","99","9.333333333","0.8203125","3.76",NA,"0.370611015","0.6484375","0.787015","9.314",27.6666666666667,"WGN36C63_TLI_2017_1",57.6,6
"110","58","8.333333333","0.991735537","3.12",NA,"0.35309589","0.603305785","0.4808425","7.337",24.3333333333333,"WGN36C64_TLI_2017_1",43.2,7
"90","32","10.33333333","0.164835165","3.103333333",NA,"0.23344652","0.626373626","0.319765833","7.703",19,"WGN36C65_TLI_2017_1",56,6
"95","53","9.666666667","0.874015748","3.21",NA,"0.267199327","0.645669291","0.404684","6.532",27.3333333333333,"WGN36D01_TLI_2017_1",60.8,7
"135","130","8.333333333","0.796875","3.213333333",NA,"0.4316","0.703125","0.734279","8.075",30,"WGN36D02_TLI_2017_1",33.6,6
"120","90","9.333333333","1.098214286","3.303333333",NA,"0.405996944","0.758928571","0.889191818","9.185",28.3333333333333,"WGN36D04_TLI_2017_1",64.6,8
"105","58","10.33333333","0.917910448","4.396666667",NA,"0.434800759","0.634328358","0.79883","6.704",28.3333333333333,"WGN36D06_TLI_2017_1",68,6
"105","128","9.666666667","0.786885246","3.336666667",NA,"0.292397175","0.680327869","0.5693632","8.746",27.6666666666667,"WGN36D08_TLI_2017_1",49.4,6
"105","94","8.666666667","0.925233645","3.493333333","22.473346","0.301748252","0.841121495","0.524922364","7.197",30,"WGN36D09_TLI_2017_1",50.4,8
"110","60","9.333333333","0.6","3.196666667",NA,"0.274951737","0.643478261","0.4906408","8.049",24.6666666666667,"WGN36D10_TLI_2017_1",64,6
"95","62","9.333333333","0.875536481","3.32",NA,"0.334821429","0.686695279","0.586768889","8.51",26.6666666666667,"WGN36D13_TLI_2017_1",41.6,7
"110","62","9.666666667","0.717391304","3.16",NA,"0.441762452","0.586956522","0.930839","9.403",27,"WGN36D14_TLI_2017_1",33.6,6
"120","108","8.333333333","1.153846154","2.743333333",NA,"0.475890411","0.701923077","0.693626","8.294",24.3333333333333,"WGN36D15_TLI_2017_1",68,10
"85","122","10","0.838235294","2.916666667","16.97112","0.279418605","0.632352941","0.571912","8.586",28.6666666666667,"WGN36D16_TLI_2017_1",63,8
"115","127","8","0.654545455","2.786666667",NA,"0.37875","0.727272727","0.539384","7.302",26.6666666666667,"WGN36D18_TLI_2017_1",47.6,6
"110","81","8","0.613636364","3.423333333",NA,"0.477221386","0.628787879","0.7774395","7.405",27.6666666666667,"WGN36D20_TLI_2017_1",76.8,5
"85","69","9.333333333","0.394366197","3.086666667",NA,"0.240372671","0.647887324","0.3912635","8.117",23,"WGN36D22_TLI_2017_1",57,6
"120","113","8.666666667","0.755244755","3.56",NA,"0.424825175","0.615384615","0.795982","8.038",29.3333333333333,"WGN36D23_TLI_2017_1",64.6,8
"115","80","8.333333333","0.860986547","3.356666667",NA,"0.452142857","0.753363229","0.768966","7.708",28,"WGN36D24_TLI_2017_1",60,6
"65","0","8","0.49122807","2.526666667",NA,NA,"0.69005848",NA,NA,19.6666666666667,"WGN36D25_TLI_2017_1",44.2,5
"90","67","10.66666667","0.688888889","3.156666667",NA,"0.206779234","0.688888889","0.38036125","5.726",31,"WGN36D27_TLI_2017_1",84,6
